label_bucket,market_record_id,market_index,market_constraint,match_source,candidate_record_id,candidate_index,candidate_constraint,facility_score,contingency_score,voltage_match,voltage_near_match,token_overlap,zone_overlap,interface_keyword_match,embedding_similarity,rule_score,rule_score_v1,rule_score_v2,best_score,second_best_score,score_margin,ambiguity_flag,manual_label,review_notes
low_or_ambiguous,10000565959,4093,MIDDLJCT 115 KV MIDDLJCT-YORKHAVE 978-1,dayzer,100062,124,MIDDLJCT_115 KV_MID-YOR8:ACTUAL,0.666667,0,1,1,0.461538,0,0,,0.629487,0.483333,0.629487,0.629487,0.582857,0.04663,TRUE,1,
low_or_ambiguous,10018990199,1710,ASYLUM_230KVASY-ETOW_1_LN,dayzer,520073,3465,ASYLUM_230 KV_ASY-ETOW:ACTUAL,0.5,0,0,0,0.666667,0.5,0,,0.391667,0.3,0.391667,0.391667,0.235714,0.155953,TRUE,1,
low_or_ambiguous,10000566612,3265,LORETTO 138 KV LORETTO-PINEYGRO 13777,dayzer,519944,3350,LORETTO_138 KV_LOR-PIN:ACTUAL,0.75,0,1,1,0.545455,0.2,0,,0.692045,0.545,0.692045,0.692045,0.65,0.042045,TRUE,1,
low_or_ambiguous,10016033327,880,BARD_IND69 KV   EBR-BARD,pano,5851,5850,BARD_IND 69KV - E_BARDST 69KV (BARD_IND 69 KV EBR-BARD),0.444444,0,1,1,0.363636,0.666667,0,,0.401515,0.438889,0.401515,0.401515,0.164286,0.237229,TRUE,1,
low_or_ambiguous,10016003766,2084,MICKLETO69 KV   MIC-VAL,dayzer,520825,4098,MICKLETO_69 KV_MIC-VAL:ACTUAL,0.571429,0,1,1,0.75,0.571429,0,,0.596429,0.492857,0.596429,0.596429,0.519444,0.076985,TRUE,1,
low_or_ambiguous,10000565661,1228,CONASTON 230 KV CONASTON-NORTHWES 2322,pano,16529,16528,CONASTON230 KV  CNS-NOR2,0.75,0,1,1,0.545455,0.5,0,,0.539773,0.575,0.539773,0.539773,0.539773,0,TRUE,1,
low_or_ambiguous,10016238409,2920,BOONETWN230 KV  BOO-NBO,dayzer,520652,3949,BOONETWN_230 KV_BOO-NBO:ACTUAL,0.571429,0,1,1,0.75,0.571429,0,,0.596429,0.492857,0.596429,0.596429,0.385714,0.210715,TRUE,1,
low_or_ambiguous,10016470257,5144,EDGEMOOR230 KV  EDG-LIN,dayzer,201369,591,EDGEMOOR_230 KV_EDG-LIN:Claymont-Edgemoor.23015,0.571429,0,1,1,0.444444,0.333333,0,,0.565873,0.469048,0.565873,0.565873,0.555,0.010873,TRUE,1,
low_or_ambiguous,10015877777,734,GUARDIAN138 KV  GUA-TWI1,pano,3675,3674,TWINBRAN 138KV - GUARDIAN 138KV (GUARDIAN 138 KV GUA-TWI1),0.5,1,1,1,0.714286,0.444444,0,,0.732937,0.694444,0.732937,0.732937,0.602183,0.130754,TRUE,1,
low_or_ambiguous,10000544046,1423,0906 138 KV 0906 LINE 38L0906 2,pano,140,139,02FAYET 138KV - 02LYONS 138KV (02LYONS 138 KV 02L-02F1),0,0,1,1,0,0.5,0,,0.175,0.2,0.175,0.175,0.175,0,TRUE,0,
low_or_ambiguous,10017084231,3600,MUSEVILL138 KV  MUS-SMIT,dayzer,520953,4212,MUSEVILL_138 KV_MUS-SMIT:ACTUAL,0.571429,0,1,1,0.4,0.25,0,,0.561429,0.460714,0.561429,0.561429,0.522222,0.039207,TRUE,1,
low_or_ambiguous,10000468791,5013,LEXINGTN 230 KV LEXINGTN TX4 XFORMER,pano,2717,2716,LEXINGTN 230KV - LEXINGTN 115KV (LEXINGTN 230 KV TX4),0.5,1,1,1,0.714286,0.571429,0,,0.739286,0.707143,0.739286,0.739286,0.622273,0.117013,TRUE,1,
low_or_ambiguous,10019553874,2817,FREMNT_138KVFRE-FRE1_1_LN,dayzer,520974,4232,FREMNT_138 KV_FRE-FRE1:ACTUAL,0.5,0,0,0,0.333333,0,0,,0.358333,0.25,0.358333,0.358333,0.335043,0.02329,TRUE,1,
low_or_ambiguous,10000566442,4596,SHERMAN 69 KV SHERMAN-VINELAND,dayzer,532134,7377,SHERMAN_69 KV_SHE-VIN:L69.Monroe-Vineland.0711,0.8,0,1,1,0.615385,0.222222,0,,0.731538,0.572222,0.731538,0.731538,0.692045,0.039493,TRUE,1,
low_or_ambiguous,10000566511,148,COLORA 230 KV COLORA-CONOWING 220-88,dayzer,519039,2733,COLORA_230 KV_COL-CON2:ACTUAL,0.75,0,1,1,0.545455,0,0,,0.692045,0.525,0.692045,0.692045,0.632308,0.059737,TRUE,1,
low_or_ambiguous,10017406003,1341,GOOSECRE500 KV  TX1,pano,14143,14142,VALLEY4 500 KV  TX1,0.5,0,1,1,0.25,0.666667,0,,0.420833,0.466667,0.420833,0.420833,0.420833,0,TRUE,0,
low_or_ambiguous,10000569398,3542,NEWCARLI 138 KV NEWCARLI-OLIVE,dayzer,520359,3696,NEWCARLI_138 KV_NEW-OLI1:ACTUAL,0.666667,0,1,1,0.8,0.285714,0,,0.663333,0.511905,0.663333,0.663333,0.594545,0.068788,TRUE,1,
low_or_ambiguous,10019084196,2108,CANYON_230KVCAN-NME_1_LN,pano,838,837,NMESHOPP 230KV - CANYON 230KV (CANYON 230 KV CAN-NME),0.444444,0,0,0,0.363636,0,0,,0.218182,0.222222,0.218182,0.218182,0.215385,0.002797,TRUE,1,
low_or_ambiguous,10000568465,2854,BROADFO2 138 KV BROADFO2-SALTVILL 2,dayzer,512477,2228,BROADFO2_138 KV_BRO-SAL2:ACTUAL,0.666667,0,1,1,0.428571,0,0,,0.62619,0.483333,0.62619,0.62619,0.593333,0.032857,TRUE,1,
low_or_ambiguous,10019091878,3318,ALLLUD4J_138KVALJ-ALL_1_LN,pano,544,543,ALLLUD4J 138KV - ALLDAM6 138KV (ALLLUD4J 138 KV ALJ-ALL),0.444444,1,0,0,0.666667,0,0,,0.533333,0.472222,0.533333,0.533333,0.533333,0,TRUE,1,
low_or_ambiguous,10018976764,3695,ELKGARD2_138KVELK-LEB1_1_LN,pano,1057,1056,LEBANON 138KV - ELKGARD2 138KV (ELKGARD2 138 KV ELK-LEB1),0.444444,1,0,0,0.736842,0.222222,1,,0.547953,0.494444,0.547953,0.547953,0.476366,0.071587,TRUE,1,
low_or_ambiguous,10002424368,3354,DIXONVIL115 KV DIX-GLO,pano,5999,5998,GLORY 115KV - DIXONVIL 115KV (DIXONVIL 115 KV DIX-GLO),0.5,1,1,1,0.714286,0.545455,0,,0.737987,0.704545,0.737987,0.737987,0.658333,0.079654,TRUE,1,
low_or_ambiguous,10017410968,2866,BEAVER CHANNEL - SUB 49 161 KV L/O CORDOVA - SUB39 345 KV,pano,16043,16042,Beaver Channel-Sub 49 161 l/o Cordova-Sub 39 345+Sub 39 345/161,0.909091,0.8,0,0,0.833333,0,0,,0.690758,0.654545,0.690758,0.690758,0.600769,0.089989,TRUE,1,
low_or_ambiguous,10000572247,3525,LAKVEW 138 KV LAKVEW-GREENFOE,dayzer,512803,2406,LAKVEW_138 KV_LAK-GRE1:ACTUAL,0.75,0,1,1,0.545455,0,0,,0.692045,0.525,0.692045,0.692045,0.65,0.042045,TRUE,1,
low_or_ambiguous,10015886923,1144,BENTMOUN138 KV  BEN-CLE1,pano,5155,5154,BENTMOUN 138KV - CLEARBRO 138KV (BENTMOUN 138 KV BEN-CLE1),0.5,1,1,1,0.714286,0.444444,0,,0.732937,0.694444,0.732937,0.732937,0.540299,0.192638,TRUE,1,
low_or_ambiguous,10016433475,4881,BEDFORD 115 KV  BED-CEN,dayzer,550742,10202,BEDFORD_115 KV_BED-CEN:L115.Hilltop-Krayn-RachelHill (HillclayJctSalix),0.545455,0,1,1,0.823529,0.181818,0,,0.586898,0.440909,0.586898,0.586898,0.552198,0.0347,TRUE,1,
low_or_ambiguous,10000565447,1174,BRUNNERI 230 KV BRUNNERI-MIDDLJCT #1 1056,dayzer,550637,10118,BRUNNERI_230 KV_BRU-MID6:500/230.Conastone.500-4,0.666667,0,1,1,0.8,0,0,,0.663333,0.483333,0.663333,0.663333,0.643333,0.02,TRUE,0,
low_or_ambiguous,10016433477,1695,OTTCRKPL230 KV  OTT-YOR,dayzer,553564,12069,OTTCRKPL_230 KV_OTT-YOR:500/230.Conastone.500-4,0.571429,0,1,1,0.6,0.285714,0,,0.581429,0.464286,0.581429,0.581429,0.522222,0.059207,TRUE,1,
low_or_ambiguous,10016682348,200,LAUSCHTO500 KV  T3,pano,68,67,LAUSCHTO 500KV - LAUSCHTO 230KV (LAUSCHTO 500 KV T3),0.333333,1,1,1,0.666667,0.4,0,,0.653333,0.606667,0.653333,0.653333,0.497273,0.15606,TRUE,1,
low_or_ambiguous,10018566787,1832,LINWDPE 230 KV  220-86,dayzer,520423,3751,LINWDPE_230 KV_220-87:ACTUAL,0.666667,0,1,1,0.333333,0,0,,0.616667,0.483333,0.616667,0.616667,0.616667,0,TRUE,0,
low_or_ambiguous,10019076076,1358,BOXWOOD_138KVBOX-CLI1_1_LN,dayzer,519531,3047,BOXWOOD_138 KV_BOX-CLI1:Actual,0.5,0,0,0,0.363636,0,0,,0.361364,0.25,0.361364,0.361364,0.336923,0.024441,TRUE,1,
low_or_ambiguous,10000568636,645,COLLEGEC 138 KV COLLEGEC-COLLINSV,dayzer,512479,2229,COLLEGEC_138 KV_COL-COL6:ACTUAL,0.666667,0,1,1,0.5,0,0,,0.633333,0.483333,0.633333,0.633333,0.601538,0.031795,TRUE,0,
low_or_ambiguous,10000566694,2476,ALLDAM6 138 KV ALLDAM6-KITTANNI SP-KT,dayzer,512452,2207,ALLDAM6_138 KV_ALL-KIT:ACTUAL,0.6,0,1,1,0.461538,0.181818,0,,0.586154,0.468182,0.586154,0.586154,0.586154,0,TRUE,1,
low_or_ambiguous,10016927303,4162,ARNOLDCR230 KV  TX1,dayzer,514038,2603,SADDLEBR_230 KV_TX1:ACTUAL,0.4,0,1,1,0.666667,0.666667,0,,0.476667,0.416667,0.476667,0.476667,0.476667,0,TRUE,0,
low_or_ambiguous,10016033051,4199,CHAUNCYT138 KV  CHA-LOG1,dayzer,514092,2647,CHAUNCYT_138 KV_CHA-LOG1:ACTUAL,0.571429,0,1,1,0.4,0,0,,0.561429,0.435714,0.561429,0.561429,0.522222,0.039207,TRUE,1,
low_or_ambiguous,10000566594,2191,KEENEY 500 KV KEENEY-ROCKSPRI 5025,pano,5315,5314,ROCKSPRI 500KV - KEENEY 500KV (KEENEY 500 KV KEE-ROC),0.888889,0,1,1,0.666667,0.833333,0,,0.625,0.677778,0.625,0.625,0.625,0,TRUE,1,
low_or_ambiguous,10019566035,5173,36_MADIS_138KV3610_1_LN,dayzer,519907,3321,36 MADIS_138 KV_3611:ACTUAL,0.4,0,0,0,0.666667,0.666667,0,,0.326667,0.266667,0.326667,0.326667,0.326667,0,TRUE,0,
low_or_ambiguous,10018983489,217,CEDARCRE_230KVCED-SIL_1_LN,dayzer,520775,4052,CEDARCRE_230 KV_CED-SIL:ACTUAL,0.5,0,0,0,0.363636,0,0,,0.361364,0.25,0.361364,0.361364,0.336923,0.024441,TRUE,1,
low_or_ambiguous,10000566187,2750,UTICAJCT 115 KV UTICAJCT-WAYNE WAE 1010,dayzer,554197,12550,UTICAJCT_115 KV_UTI-WAY:L345.ErieWest-Wayne.3004,0.666667,0,1,1,0.857143,0.222222,0,,0.669048,0.505556,0.669048,0.669048,0.59,0.079048,TRUE,1,
low_or_ambiguous,10018963934,4809,FRACKVIL69 KV   FR-SCEN,pano,1119,1118,FRACKVIL69 KV   FR-SCEN,1,0,1,1,0.75,0.75,0,,0.675,0.725,0.675,0.675,0.166667,0.508333,TRUE,1,
low_or_ambiguous,10019366461,5197,COLU_BC_230KVCOL-HIG_1_LN,dayzer,554607,13812,COLU BC_230 KV_COL-HIG:L230.Conastone-Northwest.2310,0.5,0,0,0,0.8,0,0,,0.405,0.25,0.405,0.405,0.180682,0.224318,TRUE,1,
low_or_ambiguous,10000569977,2493,CHESTER4 115 KV CHESTER4-TURNER4 92A,dayzer,520878,4150,CHESTER4_115 KV_92A:ACTUAL,0.571429,0,1,1,0.75,0.5,0,,0.596429,0.485714,0.596429,0.596429,0.478889,0.11754,TRUE,1,
low_or_ambiguous,10019221988,629,VOLUNTEER-PHIPPS BEND 500 L/O HANGING ROCK - CORNU 765,pano,16967,16966,Breed-Wheatland 345 l/o Jefferson-Rockport 765 kV,0.166667,0.333333,1,1,0.25,0,0,,0.3375,0.316667,0.3375,0.3375,0.323214,0.014286,TRUE,0,
low_or_ambiguous,10000568215,2593,ABINGDON 138 KV ABINGDON-CLINCHRI,dayzer,530085,5979,CLINCHRI_138 KV_CLI-LEB1:L500.Broadford-Sullivan (TVA) Tie,0.2,0,1,1,0.8,0.222222,1,,0.46,0.272222,0.46,0.46,0.46,0,TRUE,0,
low_or_ambiguous,10002233506,152,AP SOUTH REACTIVE TRANSFER INTERFACE,dayzer,5109431,13161,TRANSFER INTERFACE: APSOUTH:Chesterfield.U6,0.545455,0,0,0,0.5,0.545455,1,,0.504545,0.327273,0.504545,0.504545,0.504545,0,TRUE,1,
low_or_ambiguous,10015848469,4848,SAPONY  230 KV  TX2,pano,4376,4375,SAPONY 35KV - SAPONY 230KV (SAPONY 230 KV TX2),0.666667,1,0,0,0.8,0.8,0,,0.68,0.663333,0.68,0.68,0.508182,0.171818,TRUE,1,
low_or_ambiguous,10016445349,4241,COLU PL 69 KV   COL-DAN,dayzer,519041,2735,COLU PL_230 KV_COL-MON:ACTUAL,0.666667,0,0,0,0.5,0.181818,0,,0.483333,0.351515,0.483333,0.483333,0.411688,0.071645,TRUE,0,
low_or_ambiguous,10000565483,3103,CUMB PL 230 KV CUMB PL-JUNIATA 2235,dayzer,551692,10912,CUMB PL_230 KV_CUM-JUN:500/230.Juniata.T2,0.909091,0,1,1,0.714286,0.363636,0,,0.812338,0.640909,0.812338,0.812338,0.812338,0,TRUE,0,
low_or_ambiguous,10002892652,4030,CUTHBERT230 KV  CUT-GLOC,dayzer,519861,3289,CUTHBERT_230 KV_CUT-GLOC:ACTUAL,0.571429,0,1,1,0.75,0.571429,0,,0.596429,0.492857,0.596429,0.596429,0.446364,0.150065,TRUE,1,
low_or_ambiguous,10016682348,514,LAUSCHTO500 KV  T3,dayzer,520751,4030,LAUSCHTO_500 KV_T3:ACTUAL,0.4,0,1,1,0.666667,0.666667,0,,0.476667,0.416667,0.476667,0.476667,0.443333,0.033334,TRUE,1,
low_or_ambiguous,10018494671,939,MITTAL 2 - ROXANA 138 KV L/O SHEFFIELD - CALUMET 138 KV,dayzer,554082,12446,MITCHYRD_138 KV_MIT-MIT2:Sheffield - Calumet 138 kV,0.4,0,1,1,0.4,0,0,,0.45,0.35,0.45,0.45,0.316667,0.133333,TRUE,1,
low_or_ambiguous,10017458344,3993,KAMMER2 765 KV  400,pano,16534,16533,KAMMER2 765 KV  .200,1,0,1,1,0.5,0.5,0,,0.65,0.7,0.65,0.65,0.641667,0.008333,TRUE,0,
low_or_ambiguous,10019125941,2157,HOMERCIT_230KVHOM-SHE_1_LN,dayzer,512032,1953,HOMERCIT_230 KV_HOM-SHE:ACTUAL,0.5,0,0,0,0.4,0,0,,0.365,0.25,0.365,0.365,0.361616,0.003384,TRUE,1,
low_or_ambiguous,10019081753,4696,EDINBUR4_138KVEDI-STR_1_LN,dayzer,520237,3595,EDINBUR4_138 KV_EDI-STR:ACTUAL,0.5,0,0,0,0.363636,0,0,,0.361364,0.25,0.361364,0.361364,0.306154,0.05521,TRUE,1,
low_or_ambiguous,10001823653,4054,TGAS 115 KV STROY-TGAS TAP,dayzer,513018,2562,TGAS_115 KV_STR-GAS:ACTUAL,0.666667,0,1,1,0.461538,0.166667,0,,0.629487,0.5,0.629487,0.629487,0.5625,0.066987,TRUE,1,
low_or_ambiguous,10002871423,4275,JOHNSONM-OTTER B 138 KV,dayzer,519537,3052,JOHNSONM_138 KV_JOH-OTT1:Actual,0.666667,0,1,1,0.461538,0,0,,0.629487,0.483333,0.629487,0.629487,0.629487,0,TRUE,1,
low_or_ambiguous,10016238233,1037,EDISON2-GRAVLPIT EDI-GRA    B  138 KV,dayzer,534269,8943,EDISON2_138 KV_EDI-OLI1:345/138.Twinbranch.6 & 7,0.5,0,1,1,0.363636,0,0,,0.511364,0.4,0.511364,0.511364,0.511364,0,TRUE,0,
low_or_ambiguous,10000567023,4237,KINGWOOD 138 KV KINGWOOD-PRUNTYTO 100,pano,1093,1092,PRUNTYTO 138KV - KINGWOOD 138KV (KINGWOOD 138 KV KIN-PRU),0.8,0,1,1,0.666667,0.769231,0,,0.581795,0.626923,0.581795,0.581795,0.580238,0.001557,TRUE,1,
low_or_ambiguous,10000467931,1676,BRISTERS 500 KV BRISTERS TX1 XFORMER,pano,1769,1768,BRISTERS 500KV - BRISTERS 230KV (BRISTERS 500 KV TX1),0.5,1,1,1,0.666667,0.666667,0,,0.741667,0.716667,0.741667,0.741667,0.613269,0.128398,TRUE,1,
low_or_ambiguous,10019147497,3402,37_NATOM_138KV11417_1_LN,pano,388,387,0704_07013807043_1_LN,0.5,0,0,0,0.333333,0,0,,0.241667,0.25,0.241667,0.241667,0.241667,0,TRUE,0,
low_or_ambiguous,10015854664,2116,HAYES_FE138 KV  AVE-HAYE,dayzer,520392,3721,HAYES_FE_138 KV_AVE-HAYE:ACTUAL,0.666667,0,1,1,0.545455,0.285714,0,,0.637879,0.511905,0.637879,0.637879,0.623333,0.014546,TRUE,1,
low_or_ambiguous,10017095060,4284,SHAMPTON115 KV  93A,pano,2826,2825,SHAMPTON 115KV - WTKINSCR 115KV (SHAMPTON 115 KV 93A),0.333333,1,1,1,0.777778,0.2,0,,0.648889,0.586667,0.648889,0.648889,0.3825,0.266389,TRUE,1,
low_or_ambiguous,10017055336,2121,AQUAHAR 230 KV  2119,pano,1737,1736,AQUAHAR 230 KV  2119,1,0,1,1,0.5,0.571429,0,,0.653571,0.707143,0.653571,0.653571,0.65,0.003571,TRUE,1,
low_or_ambiguous,10017153623,2815,SCHUYLKI230 KV  SCH 7TR,dayzer,520867,4139,SCHUYLKI_230 KV_SCH 7TR:ACTUAL,0.571429,0,1,1,0.75,0.5,0,,0.596429,0.485714,0.596429,0.596429,0.395238,0.201191,TRUE,1,
low_or_ambiguous,10017119210,2975,PLANEBRO230 KV  PLA-TRE4,pano,3778,3777,TREDYFFR 230KV - PLANEBRO 230KV (PLANEBRO 230 KV PLA-TRE4),0.5,1,1,1,0.714286,0.444444,0,,0.732937,0.694444,0.732937,0.732937,0.481429,0.251508,TRUE,1,
low_or_ambiguous,10004067352,3040,BUCKSKIN69 KV   BUC-GRE1,dayzer,520064,3459,BUCKSKIN_69 KV_BUC-GRE1:ACTUAL,0.571429,0,1,1,0.4,0,0,,0.561429,0.435714,0.561429,0.561429,0.522222,0.039207,TRUE,1,
low_or_ambiguous,10000689226,3073,66 E FRN138 KV 6605 1,dayzer,520062,3457,66 E FRN_138 KV_6606 1:ACTUAL,0.4,0,1,1,0.666667,0.5,0,,0.476667,0.4,0.476667,0.476667,0.476667,0,TRUE,0,
low_or_ambiguous,10019045661,283,CEDARGRO_230KVCED-CLIB_1_LN,dayzer,512807,2408,CEDARGRO_230 KV_CED-CLIB:ACTUAL,0.5,0,0,0,0.666667,0.5,0,,0.391667,0.3,0.391667,0.391667,0.296364,0.095303,TRUE,1,
low_or_ambiguous,10000469019,1535,MIAMIFOR 345 KV MIAMIFOR 10 XFORMER,pano,1379,1378,MIAMIFOR 345KV - MIAMIFOR 138KV (MIAMIFOR 345 KV 10),0.333333,1,1,1,0.666667,0.571429,0,,0.661905,0.62381,0.661905,0.661905,0.596291,0.065614,TRUE,1,
low_or_ambiguous,10002735921,3638,133 ROCK138 KV TR77 34,dayzer,520528,3840,107 DIXO_138 KV_TR77:ACTUAL,0.4,0,1,1,0.25,0,0,,0.435,0.35,0.435,0.435,0.435,0,TRUE,0,
low_or_ambiguous,10000570434,4086,IDYLWOO4 230 KV IDYLWOO4-CLARK4 202A,dayzer,554233,12584,IDYLWOO4_230 KV_202A:L230.ParagonPark-Beaumeade.2206,0.444444,0,1,1,0.571429,0,0,,0.496032,0.372222,0.496032,0.496032,0.481746,0.014286,TRUE,1,
low_or_ambiguous,10017014653,4866,FOSTORIA138 KV  FOS-MEL1,dayzer,552008,11058,HOWARD2_138 KV_HOW-MEL1:L345.SouthBerwick-FostoriaCentral,0.222222,0,1,1,0.666667,0,0,,0.361111,0.261111,0.361111,0.361111,0.355714,0.005397,TRUE,1,
low_or_ambiguous,10017414710,3847,CARLYLES230 KV  CAR-NRTH,dayzer,553556,12065,CARLYLES_230 KV_CAR-NRTH:L230.Ox-VirginiaHills.248B + SR1,0.363636,0,1,1,0.875,0.285714,0,,0.473864,0.36039,0.473864,0.473864,0.45,0.023864,TRUE,1,
low_or_ambiguous,10016743894,534,ETOWANDA-HILLSIDE 2002 TIE  A  230 KV,pano,907,906,ETOWANDA 230KV - HILLSIDE 230KV (ETOWANDA 230 KV ETO-HIL),0.5,1,1,1,0.777778,0.4,0,,0.733889,0.69,0.733889,0.733889,0.609167,0.124722,TRUE,0,
low_or_ambiguous,10016880045,890,MONTVALE69 KV   MON-PEA,dayzer,520869,4141,MONTVALE_69 KV_MON-PEA:ACTUAL,0.571429,0,1,1,0.444444,0.25,0,,0.565873,0.460714,0.565873,0.565873,0.555,0.010873,TRUE,1,
low_or_ambiguous,10003948965,3184,HIGHRIDG230 KV  HIG-SAN1,pano,18112,18111,HIGHRIDG230 KV  HIG-HOW,0.666667,0.8,1,1,0.727273,0.5,0,,0.751364,0.733333,0.751364,0.751364,0.751364,0,TRUE,1,
low_or_ambiguous,10000468011,944,ELMONT4 500 KV ELMONT4 TX2 XFORMER,dayzer,530137,6008,ELMONT4_500 KV_TX2:L500.Elmont-Ladysmith.574,0.5,0,1,1,0.615385,0,0,,0.536538,0.4,0.536538,0.536538,0.45,0.086538,TRUE,1,
low_or_ambiguous,10016474716,1705,AUGTINE 138 KV  08A-WEN1,pano,5507,5506,AUGTINE 138KV - WEST_END 138KV (AUGTINE 138 KV 08A-WEN1),0.666667,0,1,1,0.461538,0.666667,0,,0.50641,0.55,0.50641,0.50641,0.505844,0.000566,TRUE,1,